Headline,Redaccion,Date,Image URL,Link,Comentarios
Cerca de 100 docentes no rindieron examen por llegar tarde,Redacción EC,19/01/2014 _ 12:30,https://elcomercio.pe/resizer/EwJr71XGU9Q8jKEM1rZmWYBAl9k=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ZBSQFOOP25HILOCYP5JP3PDWYU.jpg,https://elcomercio.pe/peru/piura/cerca-100-docentes-rindieron-examen-llegar-tarde-285769-noticia/,En la región Piura hay disponibles 2.618 plazas. Docentes desaprobados también podrían ser contratados
Comisión López Meneses: 64% no cree que llegue a su objetivo,Redacción EC,19/01/2014 _ 12:27,https://elcomercio.pe/resizer/5eODdkIxs1DXQV6HYxs5_67_KQ4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/3R2IMWDLUJCSRDL4WCIOAIMQQ4.jpg,https://elcomercio.pe/politica/congreso/comision-lopez-meneses-64-cree-llegue-objetivo-285776-noticia/,Última encuesta de El Comercio realizada por Ipsos Perú revela que solo el 26% confía que este grupo cumplirá su objetivo
Ucrania: manifestantes burlan ley que restringe protestas,Redacción EC,19/01/2014 _ 12:25,https://elcomercio.pe/resizer/BBIwR0NbVP7gaW6ukk_l4zZ9Ylk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/TKVHAA3EAVHKHO7QDJ2EG7XRDY.jpg,https://elcomercio.pe/mundo/europa/ucrania-manifestantes-burlan-ley-restringe-protestas-285770-noticia/,"Muchos usan máscaras a pesar de que, desde el viernes, está prohibido que se oculte el rostro durante las manifestaciones"
Los cuatro goles más impresionantes de Cristiano fuera del área,Redacción EC,19/01/2014 _ 12:25,https://elcomercio.pe/resizer/hnTw5ToX1kqlqvt9EAq4EYPWI08=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/GMRXE3SDJZCPPFJZYJUC2YTJX4.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/cuatro-goles-impresionantes-cristiano-fuera-area-285774-noticia/,El portugués tiene un 'misil' en la pierna derecha. Mira algunos de sus mejores tantos con el Real Madrid
Ex figuras del deporte que intentaron rehabilitarse del alcohol,Redacción EC,19/01/2014 _ 12:20,https://elcomercio.pe/resizer/8ay7ud-gPU4rvJ4UeDBInXPCEvI=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/JTEHAT4NIRHKBLU2PMLWVYUNIA.jpg,https://elcomercio.pe/deporte-total/polideportivo/ex-figuras-deporte-intentaron-rehabilitarse-alcohol-285775-noticia/,"No solo Dennis Rodman ha ingresado a uno de estos centros. También lo han hecho Gascoigne, Ariel Ortega, entre otros"
Lima se ve distinta y grandiosa desde el aire,Redacción EC,19/01/2014 _ 12:16,https://elcomercio.pe/resizer/9quxfq0jowOll1rQiKHBStJRjL0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/5QHPUNZIQBEL3F6S4Y7VO2ZUE4.jpg,https://elcomercio.pe/lima/lima-ve-distinta-grandiosa-aire-285773-noticia/,La pasión por Lima llevó a la fotógrafa Evelyn Merino-Reyna a registrar más de 200 imágenes en parapente.
Vania Bludau enfurece por reportaje sobre su hermano,Redacción EC,19/01/2014 _ 12:05,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/tvmas/farandula/vania-bludau-enfurece-reportaje-hermano-285757-noticia/,Bailarina pidió respeto por su familia luego de informe sobre choque causado por su hermano que dejó dos muertos en EE.UU.
Ideas curiosas para decorar la cabecera de tu dormitorio,Redacción EC,19/01/2014 _ 12:03,https://elcomercio.pe/resizer/_fANhbolRTH-Pf8e7hp0ByHlO44=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/HMIFE7D24BHMLCJ4H5THY7LBDU.jpg,https://elcomercio.pe/casa-y-mas/ideas-y-diseno/ideas-curiosas-decorar-cabecera-dormitorio-285356-noticia/,"La cabecera está ahora siendo considerada como un elemento decorativo, principalmente en los cuartos"
Tipos de hombres de los que debes escapar,Redacción EC,19/01/2014 _ 12:02,https://elcomercio.pe/resizer/jomxmkeAltuvoBKeQlyQVVsrtkk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QKPV7EEMBBAOLI7N56QFKYPQHU.jpg,https://elcomercio.pe/viu/sexo-pareja/tipos-hombres-debes-escapar-285329-noticia/,"Antes de iniciar una relación de años, toma en cuenta estos factores. Te ayudará a evitarte un mal momento"
Conoce las montañas rusas más extremas del mundo,Redacción EC,19/01/2014 _ 11:59,https://elcomercio.pe/resizer/syf5ov7Sj_f9G27nDDX_3jTQ8zQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/B45UW6YO5ZDCPEZATMKMTOFHMU.jpg,https://elcomercio.pe/vamos/mundo/conoce-montanas-rusas-extremas-mundo-375800-noticia/,"Si eres fanático de la adrenalina, ten estas atracciones en cuenta al momento de planear tu próximo viaje"
"Para Putin, los gays son más propensos de abusar de menores",Redacción EC,19/01/2014 _ 11:50,https://elcomercio.pe/resizer/HkU66PRW5ORZSrYKBSypbF9xWuA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/7UCVDCN4YJE5ZHEQFX3VKKNTDY.jpg,https://elcomercio.pe/mundo/europa/putin-gays-son-propensos-abusar-menores-285764-noticia/,El presidente ruso ofreció garantías a los atletas y aficionados homosexuales que asistan a los JJ. OO. de invierno de Sochi
"Hornillos, el paraíso marino ubicado a pocas horas de Arequipa",Redacción EC,19/01/2014 _ 11:42,https://elcomercio.pe/resizer/eF33Kt_wvFlGCcnTagzIOfdM5_Q=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/MKZVQKB4JJAGLAAEQIP6M4UL5Q.jpg,https://elcomercio.pe/peru/arequipa/hornillos-paraiso-marino-ubicado-horas-arequipa-285763-noticia/,"Lobos marinos, pingüinos de Humboldt y un mar pacífico es lo que promete esta reserva en Arequipa"
Cómo anotar un gol de taco con un toque soberbio,Redacción EC,19/01/2014 _ 11:39,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/anotar-gol-taco-toque-soberbio-285762-noticia/,"El italiano Graziano Pelle lo demostró en la victoria de su equipo, el Feyenoord, ante el Utrecht en la Eredivisie"
Delantero llegó a línea de fondo y ‘desapareció’ en la tribuna,Redacción EC,19/01/2014 _ 11:38,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/delantero-llego-linea-fondo-desaparecio-tribuna-285760-noticia/,"Gabriel Agbonlahor, atacante del Aston Villa, no pudo controlar su velocidad en partido ante el Liverpool"
Dennis Rodman ingresa de nuevo a un centro para alcohólicos,Redacción EC,19/01/2014 _ 11:38,https://elcomercio.pe/resizer/ODgigfWST1AD17axk9SC_0YbY9o=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/FJLCC3DTUZBDNISRVVGEU6ZW4E.jpg,https://elcomercio.pe/deporte-total/polideportivo/dennis-rodman-ingresa-nuevo-centro-alcoholicos-285759-noticia/,"Según la cadena televisiva CNN, el ex Chicago Bulls se encuentra en el centro desde el miércoles pasado"
Pelotazo en la cara a un recogebolas en el Abierto de Australia,Redacción EC,19/01/2014 _ 11:32,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/tenis/pelotazo-cara-recogebolas-abierto-australia-285752-noticia/,El alemán Mayer tiró un revés y la pelota dio un golpe en el rostro de uno de los asistentes en el aprtido ante Ferrer
¿En qué momento Venezuela se volvió tan violenta?,Redacción EC,20/01/2014 _ 23:23,https://elcomercio.pe/resizer/GBZTtFvL9f6HITWv_u0U8rhQMTc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/75XIZNZHPBCT5CSTA345ZG5VGM.jpg,https://elcomercio.pe/mundo/latinoamerica/momento-venezuela-volvio-violenta-286115-noticia/,El asesinato de Mónica Spear reactivó el debate sobre la grave situación de inseguridad y los factores que la provocan
Duelo de bellezas: Bouchard eliminó a Ivanovic de Australia,Redacción EC,20/01/2014 _ 23:20,https://elcomercio.pe/resizer/XRFwIqls7Iy0b7nMF2pcimYR5Pg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/SHAL7G4TYBGVBIARMZW2BJI2PE.jpg,https://elcomercio.pe/deporte-total/tenis/duelo-bellezas-bouchard-elimino-ivanovic-australia-286225-noticia/,"La canadiense dio otra sorpresa en Melbourne y dejó fuera a la serbia, que había eliminado a Serena Williams"
Granada explotó y dejó heridos a dos menores en San Bartolo,Redacción EC,20/01/2014 _ 23:00,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/lima/granada-exploto-dejo-heridos-dos-menores-san-bartolo-286222-noticia/,Estaban jugando con el artefacto militar. Lamentablemente la menor de 8 años murió en el transcurso de la madrugada
Ecuador y Uruguay presentarán plan sobre cambio de sede de CIDH,Redacción EC,20/01/2014 _ 23:00,https://elcomercio.pe/resizer/3vGV_kEXIM71yH7uOt6_0bPL3KA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/5GPDSISCIZE4BG2XKDZHH7IQA4.jpg,https://elcomercio.pe/mundo/latinoamerica/ecuador-uruguay-presentaran-plan-cambio-sede-cidh-286221-noticia/,El presidente Rafael Correa es el principal impulsor para que el organismo hemisférico salga de Washington
Mejorarán centro turístico Ventanillas de Otuzco,Redacción EC,20/01/2014 _ 22:55,https://elcomercio.pe/resizer/o-kXElCJC6qFyVf96aDaqHwE4uo=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/CP3XX6OPXVEI7PJTUQAXLCLJBY.jpg,https://elcomercio.pe/peru/cajamarca/mejoraran-centro-turistico-ventanillas-otuzco-286205-noticia/,"Autoridades invertirán S/.48,720 para darle mantenimiento a este recinto arqueológico de Cajamarca"
Santos analiza consulta para refrendar acuerdos con las FARC,Redacción EC,20/01/2014 _ 22:43,https://elcomercio.pe/resizer/udGRabbPR8lSWzWPhjZNDcl5ZJ4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/IIZSPH47WJHXDAYTMJEJOKSUFE.jpg,https://elcomercio.pe/mundo/latinoamerica/santos-analiza-consulta-refrendar-acuerdos-farc-286219-noticia/,"La vía para cerrar el proceso de paz sería un referéndum, que ya está aprobado por el Congreso"
La CIDH pide a Maduro garantizar el papel para la prensa,Redacción EC,20/01/2014 _ 22:33,https://elcomercio.pe/resizer/tUUgJmFnc0BnsS_FCmiiEnXZ3CE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ME4WT22PAZBSBGUUTSEFKT42F4.jpg,https://elcomercio.pe/mundo/latinoamerica/cidh-pide-maduro-garantizar-papel-prensa-286218-noticia/,Las empresas periodísticas no pueden importar papel porque el Gobierno no le vende los dólares que necesitan para ello
En Chorrillos los ambulantes no respetan las ciclovías,Redacción EC,20/01/2014 _ 22:30,https://elcomercio.pe/resizer/qtc0eF56jk7rqSiDUaoCjneQyXE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/GELOSCHPMNBONK3WQOUJI2EQZQ.jpg,https://elcomercio.pe/whatsapp/sucesos/chorrillos-ambulantes-respetan-ciclovias-286189-noticia/,"Frente a la escuela de oficiales de la Policía Nacional, los vendedores han tomado el corredor destinado para ciclistas"
"Sanguinetti de Alianza: ""Tendremos agresividad y buen juego""",Redacción EC,20/01/2014 _ 22:24,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-peruano/sanguinetti-alianza-tendremos-agresividad-buen-juego-286208-noticia/,El técnico confía en que tendrán esas características. Desde mañana se venden las entradas para La Noche Blanquiazul
Cuestionado abogado retomará cargo en juzgado,Redacción EC,20/01/2014 _ 22:10,https://elcomercio.pe/resizer/BgJe7uvOVkXTcvx7p5odzjzO4Ec=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/LCYKFBUFU5AMRKXV2HNGVCSR6I.jpg,https://elcomercio.pe/peru/lambayeque/cuestionado-abogado-retomara-cargo-juzgado-286203-noticia/,A Óscar Tenorio Torres se le atribuyeron presuntos vínculos con la banda de delincuentes La Gran Familia
Ollanta Humala encabezó el Consejo de Seguridad Nacional,No hay,20/01/2014 _ 22:04,https://elcomercio.pe/resizer/jRt143miXUB126WhpCLCTtL7yMw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/2TDTIEJM5FAEVNJK5BJQCUW3LI.jpg,https://elcomercio.pe/politica/gobierno/ollanta-humala-encabezo-consejo-seguridad-nacional-noticia-1704068,"En la cita, a la que fueron&nbsp;ministros&nbsp;y autoridades militares, se inform&oacute; sobre el fallo de La Haya. No se convoc&oacute; a la prensa"
Ollanta Humala encabezó el Consejo de Seguridad Nacional,Redacción EC,20/01/2014 _ 22:04,https://elcomercio.pe/resizer/M2c6DkiXVvP6mPEriQSB7bHgCNw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/KATOCADBTFAPLI3TJW2GD7R3HM.jpg,https://elcomercio.pe/politica/gobierno/ollanta-humala-encabezo-consejo-seguridad-nacional-286215-noticia/,"En la cita, a la que fueron ministros y autoridades militares, se informó sobre el fallo de La Haya. No se convocó a la prensa"
Jóvenes se extraviaron más de un día en Jicamarca,Redacción EC,20/01/2014 _ 21:59,https://elcomercio.pe/resizer/vN048HjlgLvS0crlhZREaB1rjr4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ZQXR7VZX7FESPDYAQ5JYVE5VLE.jpg,https://elcomercio.pe/lima/jovenes-extraviaron-dia-jicamarca-286216-noticia/,Entre las seis personas que ya fueron ubicadas por la policía se encuentra el hijo del abogado Ronald Gamarra
Uribe es recibido a tomatazos en un pueblo colombiano,Redacción EC,20/01/2014 _ 21:57,https://elcomercio.pe/resizer/bXPAfKpOeKEK5sNu0j-EG-c-suA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ETRSKQ4UNVFFZJ5EIBRCWMWPRQ.jpg,https://elcomercio.pe/mundo/latinoamerica/uribe-recibido-tomatazos-pueblo-colombiano-286214-noticia/,"Ex presidente visitó Soacha, epicentro los ""falsos positivos"", inocentes asesinados que fueron presentados como guerrilleros"
Nacional venció 1-0 a Peñarol en clásico con bronca,Redacción EC,20/01/2014 _ 21:53,https://elcomercio.pe/resizer/kzq657h4drLZJMvvdyzoN3LLbWM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/YDJUKIVNFJCAZNW7ETD63S3JDA.jpg,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/nacional-vencio-1-0-penarol-clasico-bronca-286212-noticia/,"El 'Bolso' superó a equipo de Paolo Hurtado, que entró en el minuto 35. Sobre el final hubo una gresca y cuatro expulsados"
Los mineros que quieren recuperar el Tambopata,Redacción EC,20/01/2014 _ 21:40,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/peru/madre-de-dios/mineros-quieren-recuperar-tambopata-286194-noticia/,"Los comuneros de Manuani, en la zona de amortiguamiento de la reserva Tambopata, quieren convertirse en reforestadores"
Evo Morales levanta la Copa del Mundo en Palacio de Gobierno,Redacción EC,20/01/2014 _ 21:17,https://elcomercio.pe/resizer/4mPE4aQI_ZSuiqXlj6Up6y29Yw0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/OZ2DLZ7QHFBEPNIIX34MMQHRSU.jpg,https://elcomercio.pe/mundo/latinoamerica/evo-morales-levanta-copa-mundo-palacio-gobierno-286211-noticia/,"Presidente de Bolivia agradeció a la FIFA por permitir que se siga jugando en La Paz, ubicada a 3.600 metros de altura"
Afuera hay sitio,Redacción EC,20/01/2014 _ 21:14,https://elcomercio.pe/resizer/PODyMJKBhRVOxF7lak3GWSrP6FE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/AS5YPJLPWFFZJD53AHNB22G6LE.jpg,https://elcomercio.pe/peru/arequipa/afuera-hay-sitio-286185-noticia/,La demanda de transporte desborda a la oferta de combis en Arequipa
"Naciones Unidas: Economía peruana crecerá 6,1% este año",No hay,20/01/2014 _ 20:57,https://elcomercio.pe/resizer/kdWUTt507ILffySmsQGCG3p5bMw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/F5IJ457RSBH77DUBAQLWUC26SI.jpg,https://elcomercio.pe/economia/peru/naciones-unidas-economia-peruana-crecera-6-1-ano-165208-noticia/,"Proyección del organismo internacional supera a las estimaciones del MEF y el BCR, que pronostican una expansión de 6%"
Apagón en distritos de Lima fue por problemas en hidroeléctrica,Redacción EC,20/01/2014 _ 20:51,https://elcomercio.pe/resizer/J1X-BU3Mx9Q0Bcl8uMUIiR3Mvf0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/5QSFVOR3ERAVVNIEWCLJXKJCSI.jpg,https://elcomercio.pe/lima/apagon-distritos-lima-problemas-hidroelectrica-286210-noticia/,"Problemas con el suministro eléctrico se reportaron en Miraflores, Barranco, La Molina, San Miguel y otros distritos"
Santos cree que la paz con las FARC se firmará en el 2014,Redacción EC,20/01/2014 _ 20:22,https://elcomercio.pe/resizer/At0ME5aZQgn1sNf4Dsy4uptoRDY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/IJ6L2VT2YBDZFFDVQTX7EA5EZA.jpg,https://elcomercio.pe/mundo/latinoamerica/santos-cree-paz-farc-firmara-2014-286204-noticia/,El presidente de Colombia dice que los terroristas tienen la voluntad de llegar a un acuerdo final
La cúpula senderista en juicio por el atentado de Tarata,Redacción EC,20/01/2014 _ 20:17,https://elcomercio.pe/resizer/sAIwGIQlg9jZ4An9TGMtUp_4H7w=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/6UTDHDWFPRA27PDZW4VAS2NR6A.jpg,https://elcomercio.pe/politica/justicia/cupula-senderista-juicio-atentado-tarata-375850-noticia/,"Hoy se inició el juicio a Abimael Guzmán y miembros de Sendero Luminoso, 21 años después del ataque terrorista en Miraflores"
OIT: Latinoamérica creará empleos a un ritmo modesto en 2014,Redacción EC,20/01/2014 _ 20:07,https://elcomercio.pe/resizer/Axs5dXEziapTqqT2-zQRV-CUmfE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/LVPOJIJHRFGBZDLFEGJEQEVLVQ.jpg,https://elcomercio.pe/economia/mundo/oit-latinoamerica-creara-empleos-ritmo-modesto-2014-375849-noticia/,"Crecimiento del empleo será de 1,7% durante este año, un 0,1% menor al avance del 2013, dijo la OIT"
Joven mujer envenenó a su hija de 3 años y luego se suicidó,Redacción EC,20/01/2014 _ 19:56,https://elcomercio.pe/resizer/f_UCuK4MbXdbnYYVcblx7KeAd9c=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/TNQEYGV3MVFBHGPBJTYSYB7O3M.jpg,https://elcomercio.pe/peru/arequipa/joven-mujer-enveneno-hija-3-anos-luego-suicido-286201-noticia/,"Claudia Ataucuri Pilco, de 26 años, habría tomado la fatal decisión cansada de los maltratos de su pareja"
